sentenceid,manifestoid,sentence_text,area,scale,policy_area_gold_reason,Ncodes,EconNeg2,EconNeg1,Econ0,EconPos1,EconPos2,SocNeg2,SocNeg1,Soc0,SocPos1,SocPos2,Neither,propEcon,propSoc,propNone,propEconLeft,propEconMiddle,propEconRight,propSocLeft,propSocMiddle,propSocRight,gold_scale,expanded_gold_scale,gold_position
10007481,Con 1987,raise to life imprisonment the penalty for carrying firearms while committing a crime,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher sentencing is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007491,Con 1987,"tackle, by providing for reference to the Court of Appeal, the problem of lenient sentences which undermine public confidence in the criminal justice system",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher sentencing is a conservative social position.,6,0,0,0,0,0,0,0,0,1,5,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007511,Con 1987,build on our previous measures stripping drug traffickers of the proceeds of their crimes and extend the same approach to other serious crimes.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher sentencing is a conservative social position.,6,0,0,0,0,0,0,0,0,4,2,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007531,Con 1987,"Building on Strength. We will continue to put a high priority on the fight against crime, so that the citizen can feel safe on the street or in his home.",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007541,Con 1987,"We will: increase the number of police further to ensure a stronger police presence on our streets, to combat crime and to protect the public",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through increased policing is a conservative social position.,6,0,0,0,0,0,0,0,0,1,5,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007551,Con 1987,strengthen the law dealing with the sale and possession of offensive weapons,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through more restrictive rules on individuals is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007671,Con 1987,We have strengthened the effectiveness of the police in the fight against drug abuse.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through more restrictive rules on individuals is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
10007681,Con 1987,Traffickers can now be sentenced to life imprisonment.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher sentencing is a conservative social position.,6,0,0,0,0,0,0,0,0,2,4,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
20001751,LD 1987,"An Alliance Government will finance a further 4,000 police officers over and above the present Government plans and 1,000 more civilians, so releasing police officers for patrol duties.",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through increased policing is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
20002101,LD 1987,They will have: More police on the streets,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through increased policing is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
20002111,LD 1987,Local police stations re-opened.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through increased policing is a conservative social position.,6,0,0,0,0,0,0,0,0,4,2,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
20002121,LD 1987,Police Posts should be established where no station is close by,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through increased policing is a conservative social position.,6,0,0,0,0,0,0,0,0,4,2,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007181,Con 1997,The Government has increased the maximum penalty for taking a gun to a crime and for attempted rape to life imprisonment.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher sentencing is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007191,Con 1997,Since 1985 the average sentence for violence against the person has risen by a third and for sexual offences by nearly 40%.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher sentencing is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007211,Con 1997,We have built 22 new prisons since 1980.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through increased policing is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007811,Con 1997,"Once caught, criminals must be convicted and then properly punished.",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,4,2,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007861,Con 1997,They have been shown to keep criminals indoors - curbing their freedom as a punishment - and keeping them out of trouble in the meantime.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007871,Con 1997,We will extend electronically monitored curfew orders nationwide for those aged 16 and over.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through more restrictive rules on individuals is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007891,Con 1997,"Prison works - not only as a deterrent, but in keeping these criminals off the street.",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,1,5,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007901,Con 1997,Those sent to prison are less likely to re-offend on release than those given a community punishment.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,1,5,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007911,Con 1997,"We will provide another 8,500 prison places by the year 2000.",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,2,4,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007921,Con 1997,"We will introduce minimum sentences for violent and persistent criminals to help protect the public more effectively, reversing Labour's wrecking amendments to our tough Crime Bill.",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,2,4,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007931,Con 1997,"Anyone convicted of a second serious sexual or violent crime, like rape or armed robbery, will get an automatic life sentence.",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007941,Con 1997,Persistent house burglars and dealers in hard drugs will receive mandatory minimum prison sentences of 3 and 7 years respectively.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,1,5,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40007951,Con 1997,We will restore honesty in sentencing by abolishing automatic early release.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40011611,Con 1997,"JUVENILE CRIME: Give the courts power to impose speedy sanctions on youngsters, including an element of reparation to the victim",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,4,2,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
40011631,Con 1997,PERSISTENT CRIMINALS: Ensure persistent house burglars and dealers in hard drugs receive mandatory minimum prison sentences.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
60005271,Lab 1997,Reform Crown Prosecution Service to convict more criminals,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,4,2,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
60005291,Lab 1997,Crackdown on petty crimes and neighbourhood disorder,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
60005431,Lab 1997,We will halve the time it takes to get persistent young offenders from arrest to sentencing,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher sentencing is a conservative social position.,6,0,0,0,0,0,0,0,0,5,1,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
60005441,Lab 1997,replace widespread repeat cautions with a single final warning;,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,4,2,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
60005471,Lab 1997,New parental responsibility orders will make parents face up to their responsibility for their children's misbehaviour.,Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,4,2,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
60005561,Lab 1997,"We will audit the resources available, take proper ministerial responsibility for the service, and seek to ensure that prison regimes are constructive and require inmates to face up to their offending behaviour.",Social,Somewhat Right,Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order through tougher punishments is a conservative social position.,6,0,0,0,0,0,0,0,0,4,2,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
60005591,Lab 1997,Our 'zero tolerance' approach will ensure that petty criminality among young offenders is seriously addressed.,Social,Somewhat Right,"Policing and crime to provide security are part of the definition of social policy. Promoting measures to improve law and order, especially through a zero-tolerance policy, is a conservative social position.",6,0,0,0,0,0,0,0,0,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,Social,Social,Social
